"country_name","year","country","type","GWh","Country Code","Indicator Name","Indicator Code","total population","per_capita_kwh"
"France","2018","FR","Wind",26134.02,"FRA","Population, total","SP.POP.TOTL",66965912,390.258554232786
"France","2018","FR","% Renewable",88.7585423,"FRA","Population, total","SP.POP.TOTL",66965912,1.32542870916176
"France","2018","FR","Conventional thermal",53956.44,"FRA","Population, total","SP.POP.TOTL",66965912,805.729936150201
"Georgia","2016","GE","Conventional thermal",2135,"GEO","Population, total","SP.POP.TOTL",3727505,572.769184749584
"Georgia","2016","GE","Other",0,"GEO","Population, total","SP.POP.TOTL",3727505,0
"Georgia","2016","GE","Geothermal",0,"GEO","Population, total","SP.POP.TOTL",3727505,0
"Georgia","2016","GE","Nuclear",0,"GEO","Population, total","SP.POP.TOTL",3727505,0
"Georgia","2016","GE","Total Renewable",9230,"GEO","Population, total","SP.POP.TOTL",3727505,2476.18715467853
"Georgia","2016","GE","Wind",9,"GEO","Population, total","SP.POP.TOTL",3727505,2.41448368278513
"Georgia","2016","GE","Hydro",9221,"GEO","Population, total","SP.POP.TOTL",3727505,2473.77267099575
"Georgia","2016","GE","% Renewable",81.21425429,"GEO","Population, total","SP.POP.TOTL",3727505,21.7878324214186
"Georgia","2016","GE","Solar",0,"GEO","Population, total","SP.POP.TOTL",3727505,0
"Georgia","2017","GE","Conventional thermal",2131.3,"GEO","Population, total","SP.POP.TOTL",3728004,571.700030364774
"Georgia","2017","GE","Wind",87.7,"GEO","Population, total","SP.POP.TOTL",3728004,23.5246528705441
"Georgia","2017","GE","Hydro",9096.8,"GEO","Population, total","SP.POP.TOTL",3728004,2440.12613720372
"Georgia","2017","GE","Nuclear",0,"GEO","Population, total","SP.POP.TOTL",3728004,0
"Georgia","2017","GE","Solar",0,"GEO","Population, total","SP.POP.TOTL",3728004,0
"Georgia","2017","GE","Total Renewable",9184.5,"GEO","Population, total","SP.POP.TOTL",3728004,2463.65079007426
"Georgia","2017","GE","Other",0,"GEO","Population, total","SP.POP.TOTL",3728004,0
"Georgia","2017","GE","Geothermal",0,"GEO","Population, total","SP.POP.TOTL",3728004,0
"Georgia","2017","GE","% Renewable",81.16527333,"GEO","Population, total","SP.POP.TOTL",3728004,21.771777425668
"Georgia","2018","GE","Solar",0,"GEO","Population, total","SP.POP.TOTL",3726549,0
"Georgia","2018","GE","Conventional thermal",2114.901,"GEO","Population, total","SP.POP.TOTL",3726549,567.522659704729
"Georgia","2018","GE","Other",0,"GEO","Population, total","SP.POP.TOTL",3726549,0
"Georgia","2018","GE","Geothermal",0,"GEO","Population, total","SP.POP.TOTL",3726549,0
"Georgia","2018","GE","Nuclear",0,"GEO","Population, total","SP.POP.TOTL",3726549,0
"Georgia","2018","GE","Total Renewable",10033.613,"GEO","Population, total","SP.POP.TOTL",3726549,2692.46774965256
"Georgia","2018","GE","Wind",84.226,"GEO","Population, total","SP.POP.TOTL",3726549,22.6016080829744
"Georgia","2018","GE","Hydro",9949.387,"GEO","Population, total","SP.POP.TOTL",3726549,2669.86614156959
"Georgia","2018","GE","% Renewable",82.59127824,"GEO","Population, total","SP.POP.TOTL",3726549,22.162939019452
"Germany","2016","DE","Conventional thermal",390141,"DEU","Population, total","SP.POP.TOTL",82348669,4737.67220208501
"Germany","2016","DE","Wind",78218,"DEU","Population, total","SP.POP.TOTL",82348669,949.839274269266
"Germany","2016","DE","Geothermal",165,"DEU","Population, total","SP.POP.TOTL",82348669,2.00367537209375
"Germany","2016","DE","Nuclear",80038,"DEU","Population, total","SP.POP.TOTL",82348669,971.940420797815
"Germany","2016","DE","% Renewable",35.86295162,"DEU","Population, total","SP.POP.TOTL",82348669,0.435501290494446
"Germany","2016","DE","Hydro",25690,"DEU","Population, total","SP.POP.TOTL",82348669,311.966183691445
"Germany","2016","DE","Other",1805,"DEU","Population, total","SP.POP.TOTL",82348669,21.9189942219953
"Germany","2016","DE","Solar",38098,"DEU","Population, total","SP.POP.TOTL",82348669,462.642571672895
"Germany","2016","DE","Total Renewable",222209,"DEU","Population, total","SP.POP.TOTL",82348669,2698.39212580351
"Germany","2017","DE","Conventional thermal",376128,"DEU","Population, total","SP.POP.TOTL",82657002,4550.4674848962
"Germany","2017","DE","Hydro",25888,"DEU","Population, total","SP.POP.TOTL",82657002,313.197906693979
"Germany","2017","DE","Other",1623,"DEU","Population, total","SP.POP.TOTL",82657002,19.6353601114156
"Germany","2017","DE","Solar",39401,"DEU","Population, total","SP.POP.TOTL",82657002,476.680729359141
"Germany","2017","DE","Wind",103707,"DEU","Population, total","SP.POP.TOTL",82657002,1254.66684601021
"Germany","2017","DE","Total Renewable",241308,"DEU","Population, total","SP.POP.TOTL",82657002,2919.38969671317
"Germany","2017","DE","Nuclear",72155,"DEU","Population, total","SP.POP.TOTL",82657002,872.94479903832
"Germany","2017","DE","% Renewable",38.61119512,"DEU","Population, total","SP.POP.TOTL",82657002,0.467125520957075
"Germany","2017","DE","Geothermal",157,"DEU","Population, total","SP.POP.TOTL",82657002,1.8994156115171
"Germany","2018","DE","Hydro",20041.878,"DEU","Population, total","SP.POP.TOTL",82905782,241.742825608955
"Germany","2018","DE","Wind",112174,"DEU","Population, total","SP.POP.TOTL",82905782,1353.02987673405
"Germany","2018","DE","Total Renewable",250839.261,"DEU","Population, total","SP.POP.TOTL",82905782,3025.59429449685
"Germany","2018","DE","Nuclear",72274.133,"DEU","Population, total","SP.POP.TOTL",82905782,871.762273468454
"Germany","2018","DE","Conventional thermal",320437.701,"DEU","Population, total","SP.POP.TOTL",82905782,3865.08266697249
"Germany","2018","DE","Other",522.751,"DEU","Population, total","SP.POP.TOTL",82905782,6.30536239318025
"Germany","2018","DE","Solar",46184,"DEU","Population, total","SP.POP.TOTL",82905782,557.066092205728
"Germany","2018","DE","% Renewable",43.36322578,"DEU","Population, total","SP.POP.TOTL",82905782,0.52304223823617
"Germany","2018","DE","Geothermal",165.25,"DEU","Population, total","SP.POP.TOTL",82905782,1.99322647966821
"Greece","2016","EL","Conventional thermal",35586,"GRC","Population, total","SP.POP.TOTL",10775971,3302.34741723043
"Greece","2016","EL","Wind",5146,"GRC","Population, total","SP.POP.TOTL",10775971,477.54397260349
"Greece","2016","EL","Hydro",5565,"GRC","Population, total","SP.POP.TOTL",10775971,516.426779544971
"Greece","2016","EL","Nuclear",0,"GRC","Population, total","SP.POP.TOTL",10775971,0
"Greece","2016","EL","Solar",3930,"GRC","Population, total","SP.POP.TOTL",10775971,364.700313317473
"Greece","2016","EL","% Renewable",29.13689825,"GRC","Population, total","SP.POP.TOTL",10775971,2.70387682464995
"Greece","2016","EL","Total Renewable",14641,"GRC","Population, total","SP.POP.TOTL",10775971,1358.67106546593
"Greece","2016","EL","Other",0,"GRC","Population, total","SP.POP.TOTL",10775971,0
"Greece","2016","EL","Geothermal",0,"GRC","Population, total","SP.POP.TOTL",10775971,0
"Greece","2017","EL","Solar",3991.477,"GRC","Population, total","SP.POP.TOTL",10754679,371.138645793147
"Greece","2017","EL","Conventional thermal",37021.751,"GRC","Population, total","SP.POP.TOTL",10754679,3442.38549565264
"Greece","2017","EL","Hydro",4039,"GRC","Population, total","SP.POP.TOTL",10754679,375.55746666172
"Greece","2017","EL","Nuclear",0,"GRC","Population, total","SP.POP.TOTL",10754679,0
"Greece","2017","EL","Geothermal",0,"GRC","Population, total","SP.POP.TOTL",10754679,0
"Greece","2017","EL","Wind",5536.987,"GRC","Population, total","SP.POP.TOTL",10754679,514.844469091081
"Greece","2017","EL","Total Renewable",13567.464,"GRC","Population, total","SP.POP.TOTL",10754679,1261.54058154595
"Greece","2017","EL","Other",0,"GRC","Population, total","SP.POP.TOTL",10754679,0
"Greece","2017","EL","% Renewable",26.7779913,"GRC","Population, total","SP.POP.TOTL",10754679,2.4898921948298
"Greece","2018","EL","Solar",3792.038,"GRC","Population, total","SP.POP.TOTL",10732882,353.310322427844
"Greece","2018","EL","Wind",6300.26,"GRC","Population, total","SP.POP.TOTL",10732882,587.005428737594
"Greece","2018","EL","Hydro",5802.417,"GRC","Population, total","SP.POP.TOTL",10732882,540.620590070775
"Greece","2018","EL","Nuclear",0,"GRC","Population, total","SP.POP.TOTL",10732882,0
"Greece","2018","EL","% Renewable",30.95666536,"GRC","Population, total","SP.POP.TOTL",10732882,2.88428265213388
"Greece","2018","EL","Total Renewable",15894.715,"GRC","Population, total","SP.POP.TOTL",10732882,1480.93634123621
"Greece","2018","EL","Other",10.99,"GRC","Population, total","SP.POP.TOTL",10732882,1.02395610051429
"Greece","2018","EL","Geothermal",0,"GRC","Population, total","SP.POP.TOTL",10732882,0
"Greece","2018","EL","Conventional thermal",34803.244,"GRC","Population, total","SP.POP.TOTL",10732882,3242.67461433006
"Hungary","2016","HU","Solar",241,"HUN","Population, total","SP.POP.TOTL",9814023,24.556698104335
"Hungary","2016","HU","Conventional thermal",13156,"HUN","Population, total","SP.POP.TOTL",9814023,1340.5307894632
"Hungary","2016","HU","Hydro",253,"HUN","Population, total","SP.POP.TOTL",9814023,25.7794382589077
"Hungary","2016","HU","Nuclear",15162,"HUN","Population, total","SP.POP.TOTL",9814023,1544.9321853026
"Hungary","2016","HU","Geothermal",0,"HUN","Population, total","SP.POP.TOTL",9814023,0
"Hungary","2016","HU","Wind",665,"HUN","Population, total","SP.POP.TOTL",9814023,67.7601835659036
"Hungary","2016","HU","Total Renewable",16321,"HUN","Population, total","SP.POP.TOTL",9814023,1663.02850523175
"Hungary","2016","HU","Other",71,"HUN","Population, total","SP.POP.TOTL",9814023,7.23454591455512
"Hungary","2016","HU","% Renewable",55.23554894,"HUN","Population, total","SP.POP.TOTL",9814023,5.62822697073361
"Hungary","2017","HU","Solar",346,"HUN","Population, total","SP.POP.TOTL",9787966,35.3495302292632
"Hungary","2017","HU","Conventional thermal",14096,"HUN","Population, total","SP.POP.TOTL",9787966,1440.13577488929
"Hungary","2017","HU","Hydro",214,"HUN","Population, total","SP.POP.TOTL",9787966,21.8635822805269
"Hungary","2017","HU","Nuclear",15206,"HUN","Population, total","SP.POP.TOTL",9787966,1553.54033718548
"Hungary","2017","HU","% Renewable",53.80101708,"HUN","Population, total","SP.POP.TOTL",9787966,5.49664936310567
"Hungary","2017","HU","Wind",737,"HUN","Population, total","SP.POP.TOTL",9787966,75.2965427137773
"Hungary","2017","HU","Total Renewable",16504,"HUN","Population, total","SP.POP.TOTL",9787966,1686.15215868138
"Hungary","2017","HU","Other",76,"HUN","Population, total","SP.POP.TOTL",9787966,7.76463669775723
"Hungary","2017","HU","Geothermal",1,"HUN","Population, total","SP.POP.TOTL",9787966,0.102166272338911
"Hungary","2018","HU","Geothermal",6.047,"HUN","Population, total","SP.POP.TOTL",9775564,0.618583234685999
"Hungary","2018","HU","Wind",589.406,"HUN","Population, total","SP.POP.TOTL",9775564,60.2938101576543
"Hungary","2018","HU","Hydro",215.862,"HUN","Population, total","SP.POP.TOTL",9775564,22.0817949736711
"Hungary","2018","HU","Nuclear",14854.662,"HUN","Population, total","SP.POP.TOTL",9775564,1519.57084010703
"Hungary","2018","HU","% Renewable",54.6564744,"HUN","Population, total","SP.POP.TOTL",9775564,5.59113258324532
"Hungary","2018","HU","Conventional thermal",13489.644,"HUN","Population, total","SP.POP.TOTL",9775564,1379.93511167233
"Hungary","2018","HU","Total Renewable",16260.235,"HUN","Population, total","SP.POP.TOTL",9775564,1663.35517827923
"Hungary","2018","HU","Other",0,"HUN","Population, total","SP.POP.TOTL",9775564,0
"Hungary","2018","HU","Solar",594.258,"HUN","Population, total","SP.POP.TOTL",9775564,60.7901498061902
"Ireland","2016","IE","Conventional thermal",22571.711,"IRL","Population, total","SP.POP.TOTL",4755335,4746.60796768261
"Ireland","2016","IE","Solar",6.16,"IRL","Population, total","SP.POP.TOTL",4755335,1.29538718092416
"Ireland","2016","IE","Other",0,"IRL","Population, total","SP.POP.TOTL",4755335,0
"Ireland","2016","IE","Hydro",962.861,"IRL","Population, total","SP.POP.TOTL",4755335,202.480161755166
"Ireland","2016","IE","Nuclear",0,"IRL","Population, total","SP.POP.TOTL",4755335,0
"Ireland","2016","IE","Wind",6148.508,"IRL","Population, total","SP.POP.TOTL",4755335,1292.97052678728
"Ireland","2016","IE","% Renewable",23.74257437,"IRL","Population, total","SP.POP.TOTL",4755335,4.99282897419425
"Ireland","2016","IE","Total Renewable",7117.529,"IRL","Population, total","SP.POP.TOTL",4755335,1496.74607572337
"Ireland","2016","IE","Geothermal",0,"IRL","Population, total","SP.POP.TOTL",4755335,0
"Ireland","2017","IE","Solar",10.801,"IRL","Population, total","SP.POP.TOTL",4807388,2.24675021030131
"Ireland","2017","IE","Total Renewable",8341.308,"IRL","Population, total","SP.POP.TOTL",4807388,1735.10188900917
"Ireland","2017","IE","Other",0,"IRL","Population, total","SP.POP.TOTL",4807388,0
"Ireland","2017","IE","% Renewable",27.53983256,"IRL","Population, total","SP.POP.TOTL",4807388,5.72864777296944
"Ireland","2017","IE","Conventional thermal",21745.666,"IRL","Population, total","SP.POP.TOTL",4807388,4523.38484016684
"Ireland","2017","IE","Nuclear",0,"IRL","Population, total","SP.POP.TOTL",4807388,0
"Ireland","2017","IE","Geothermal",0,"IRL","Population, total","SP.POP.TOTL",4807388,0
"Ireland","2017","IE","Wind",7444.742,"IRL","Population, total","SP.POP.TOTL",4807388,1548.60435646135
"Ireland","2017","IE","Hydro",885.765,"IRL","Population, total","SP.POP.TOTL",4807388,184.250782337519
"Ireland","2018","IE","Solar",0,"IRL","Population, total","SP.POP.TOTL",4867316,0
"Ireland","2018","IE","Nuclear",0,"IRL","Population, total","SP.POP.TOTL",4867316,0
"Ireland","2018","IE","Conventional thermal",19963.734,"IRL","Population, total","SP.POP.TOTL",4867316,4101.58987006391
"Ireland","2018","IE","Geothermal",0,"IRL","Population, total","SP.POP.TOTL",4867316,0
"Ireland","2018","IE","Hydro",921.979,"IRL","Population, total","SP.POP.TOTL",4867316,189.422466098359
"Ireland","2018","IE","Total Renewable",9271.151,"IRL","Population, total","SP.POP.TOTL",4867316,1904.77688319394
"Ireland","2018","IE","Other",0,"IRL","Population, total","SP.POP.TOTL",4867316,0
"Ireland","2018","IE","Wind",8349.172,"IRL","Population, total","SP.POP.TOTL",4867316,1715.35441709558
"Ireland","2018","IE","% Renewable",31.45981443,"IRL","Population, total","SP.POP.TOTL",4867316,6.46348304281045
"Italy","2016","IT","Conventional thermal",190121,"ITA","Population, total","SP.POP.TOTL",60627498,3135.88728335779
"Italy","2016","IT","Other",650,"ITA","Population, total","SP.POP.TOTL",60627498,10.7212077265666
"Italy","2016","IT","Geothermal",5867,"ITA","Population, total","SP.POP.TOTL",60627498,96.7712703565633
"Italy","2016","IT","Nuclear",0,"ITA","Population, total","SP.POP.TOTL",60627498,0
"Italy","2016","IT","Total Renewable",88931.622,"ITA","Population, total","SP.POP.TOTL",60627498,1466.85291218846
"Italy","2016","IT","Wind",17523,"ITA","Population, total","SP.POP.TOTL",60627498,289.027266142502
"Italy","2016","IT","Hydro",43784.622,"ITA","Population, total","SP.POP.TOTL",60627498,722.190811832611
"Italy","2016","IT","% Renewable",31.58892791,"ITA","Population, total","SP.POP.TOTL",60627498,0.521033012280995
"Italy","2016","IT","Solar",21757,"ITA","Population, total","SP.POP.TOTL",60627498,358.863563856783
"Italy","2017","IT","Conventional thermal",199722.444,"ITA","Population, total","SP.POP.TOTL",60536709,3299.19560047442
"Italy","2017","IT","Wind",17565.332,"ITA","Population, total","SP.POP.TOTL",60536709,290.160008533004
"Italy","2017","IT","Hydro",37556.721,"ITA","Population, total","SP.POP.TOTL",60536709,620.395816363258
"Italy","2017","IT","Nuclear",0,"ITA","Population, total","SP.POP.TOTL",60536709,0
"Italy","2017","IT","Solar",24016.821,"ITA","Population, total","SP.POP.TOTL",60536709,396.731526981422
"Italy","2017","IT","Total Renewable",84960.334,"ITA","Population, total","SP.POP.TOTL",60536709,1403.45148263676
"Italy","2017","IT","Other",582.871,"ITA","Population, total","SP.POP.TOTL",60536709,9.62838928029603
"Italy","2017","IT","Geothermal",5821.46,"ITA","Population, total","SP.POP.TOTL",60536709,96.1641307590738
"Italy","2017","IT","% Renewable",29.59345775,"ITA","Population, total","SP.POP.TOTL",60536709,0.488851446318299
"Italy","2018","IT","Nuclear",0,"ITA","Population, total","SP.POP.TOTL",60421760,0
"Italy","2018","IT","Conventional thermal",185046,"ITA","Population, total","SP.POP.TOTL",60421760,3062.57215943395
"Italy","2018","IT","Other",0,"ITA","Population, total","SP.POP.TOTL",60421760,0
"Italy","2018","IT","Geothermal",5708,"ITA","Population, total","SP.POP.TOTL",60421760,94.4692772934784
"Italy","2018","IT","% Renewable",33.77065698,"ITA","Population, total","SP.POP.TOTL",60421760,0.558915479787414
"Italy","2018","IT","Total Renewable",95188,"ITA","Population, total","SP.POP.TOTL",60421760,1575.39270620386
"Italy","2018","IT","Wind",17318,"ITA","Population, total","SP.POP.TOTL",60421760,286.618595684733
"Italy","2018","IT","Hydro",49275,"ITA","Population, total","SP.POP.TOTL",60421760,815.517455962885
"Italy","2018","IT","Solar",22887,"ITA","Population, total","SP.POP.TOTL",60421760,378.787377262761
"Latvia","2016","LV","Conventional thermal",3277,"LVA","Population, total","SP.POP.TOTL",1959537,1672.33382171401
"Latvia","2016","LV","Wind",127,"LVA","Population, total","SP.POP.TOTL",1959537,64.8112283667009
"Latvia","2016","LV","Nuclear",0,"LVA","Population, total","SP.POP.TOTL",1959537,0
"Latvia","2016","LV","Solar",0,"LVA","Population, total","SP.POP.TOTL",1959537,0
"Latvia","2016","LV","% Renewable",44.7106462,"LVA","Population, total","SP.POP.TOTL",1959537,22.8169441046533
"Latvia","2016","LV","Hydro",2523,"LVA","Population, total","SP.POP.TOTL",1959537,1287.54904857627
"Latvia","2016","LV","Other",0,"LVA","Population, total","SP.POP.TOTL",1959537,0
"Latvia","2016","LV","Geothermal",0,"LVA","Population, total","SP.POP.TOTL",1959537,0
"Latvia","2016","LV","Total Renewable",2650,"LVA","Population, total","SP.POP.TOTL",1959537,1352.36027694297
"Latvia","2017","LV","Conventional thermal",2520.383,"LVA","Population, total","SP.POP.TOTL",1942248,1297.66281134026
"Latvia","2017","LV","Hydro",4355.513,"LVA","Population, total","SP.POP.TOTL",1942248,2242.51125499936
"Latvia","2017","LV","Nuclear",0,"LVA","Population, total","SP.POP.TOTL",1942248,0
"Latvia","2017","LV","Solar",0.44,"LVA","Population, total","SP.POP.TOTL",1942248,0.226541615694803
"Latvia","2017","LV","Wind",148.523,"LVA","Population, total","SP.POP.TOTL",1942248,76.4696372450892
"Latvia","2017","LV","Total Renewable",4504.476,"LVA","Population, total","SP.POP.TOTL",1942248,2319.20743386015
"Latvia","2017","LV","Other",0,"LVA","Population, total","SP.POP.TOTL",1942248,0
"Latvia","2017","LV","Geothermal",0,"LVA","Population, total","SP.POP.TOTL",1942248,0
"Latvia","2017","LV","% Renewable",64.12194181,"LVA","Population, total","SP.POP.TOTL",1942248,33.0142915889217
"Latvia","2018","LV","Wind",120,"LVA","Population, total","SP.POP.TOTL",1927174,62.2673406760365
"Latvia","2018","LV","Hydro",2418,"LVA","Population, total","SP.POP.TOTL",1927174,1254.68691462214
"Latvia","2018","LV","Nuclear",0,"LVA","Population, total","SP.POP.TOTL",1927174,0
"Latvia","2018","LV","Solar",0,"LVA","Population, total","SP.POP.TOTL",1927174,0
"Latvia","2018","LV","% Renewable",39.04615385,"LVA","Population, total","SP.POP.TOTL",1927174,20.2608346988907
"Latvia","2018","LV","Total Renewable",2538,"LVA","Population, total","SP.POP.TOTL",1927174,1316.95425529817
"Latvia","2018","LV","Other",0,"LVA","Population, total","SP.POP.TOTL",1927174,0
"Latvia","2018","LV","Geothermal",0,"LVA","Population, total","SP.POP.TOTL",1927174,0
"Latvia","2018","LV","Conventional thermal",3962,"LVA","Population, total","SP.POP.TOTL",1927174,2055.86003132047
"Lithuania","2016","LT","Conventional thermal",1566,"LTU","Population, total","SP.POP.TOTL",2868231,545.981129134997
"Lithuania","2016","LT","Other",262,"LTU","Population, total","SP.POP.TOTL",2868231,91.3455018093034
"Lithuania","2016","LT","Nuclear",0,"LTU","Population, total","SP.POP.TOTL",2868231,0
"Lithuania","2016","LT","Total Renewable",2223,"LTU","Population, total","SP.POP.TOTL",2868231,775.042177565196
"Lithuania","2016","LT","Wind",1130,"LTU","Population, total","SP.POP.TOTL",2868231,393.971057421805
"Lithuania","2016","LT","Hydro",1027,"LTU","Population, total","SP.POP.TOTL",2868231,358.06042121433
"Lithuania","2016","LT","% Renewable",48.03370787,"LTU","Population, total","SP.POP.TOTL",2868231,16.7468059127734
"Lithuania","2016","LT","Solar",66,"LTU","Population, total","SP.POP.TOTL",2868231,23.0106989290612
"Lithuania","2016","LT","Geothermal",0,"LTU","Population, total","SP.POP.TOTL",2868231,0
"Lithuania","2017","LT","Conventional thermal",1165.3,"LTU","Population, total","SP.POP.TOTL",2828403,411.999280159157
"Lithuania","2017","LT","Wind",1356.2,"LTU","Population, total","SP.POP.TOTL",2828403,479.493198105079
"Lithuania","2017","LT","Hydro",1164.6,"LTU","Population, total","SP.POP.TOTL",2828403,411.751790674808
"Lithuania","2017","LT","Solar",67,"LTU","Population, total","SP.POP.TOTL",2828403,23.688279216222
"Lithuania","2017","LT","Total Renewable",2587.8,"LTU","Population, total","SP.POP.TOTL",2828403,914.93326799611
"Lithuania","2017","LT","Other",243,"LTU","Population, total","SP.POP.TOTL",2828403,85.9142067095813
"Lithuania","2017","LT","Nuclear",0,"LTU","Population, total","SP.POP.TOTL",2828403,0
"Lithuania","2017","LT","% Renewable",56.70523271,"LTU","Population, total","SP.POP.TOTL",2828403,20.048498290378
"Lithuania","2017","LT","Geothermal",0,"LTU","Population, total","SP.POP.TOTL",2828403,0
"Lithuania","2018","LT","Solar",80.014,"LTU","Population, total","SP.POP.TOTL",2801543,28.5606895914144
"Lithuania","2018","LT","Conventional thermal",802.835,"LTU","Population, total","SP.POP.TOTL",2801543,286.568865800025
"Lithuania","2018","LT","Other",223.212,"LTU","Population, total","SP.POP.TOTL",2801543,79.6746649971105
"Lithuania","2018","LT","Nuclear",0,"LTU","Population, total","SP.POP.TOTL",2801543,0
"Lithuania","2018","LT","Total Renewable",2157.048,"LTU","Population, total","SP.POP.TOTL",2801543,769.949988274319
"Lithuania","2018","LT","Wind",1136.357,"LTU","Population, total","SP.POP.TOTL",2801543,405.618261079698
"Lithuania","2018","LT","Geothermal",0,"LTU","Population, total","SP.POP.TOTL",2801543,0
"Lithuania","2018","LT","% Renewable",58.3493901,"LTU","Population, total","SP.POP.TOTL",2801543,20.8275904028601
"Lithuania","2018","LT","Hydro",940.677,"LTU","Population, total","SP.POP.TOTL",2801543,335.771037603207
"Luxembourg","2016","LU","Conventional thermal",449.564,"LUX","Population, total","SP.POP.TOTL",582014,772.428154649201
"Luxembourg","2016","LU","Solar",100.288,"LUX","Population, total","SP.POP.TOTL",582014,172.3120062404
"Luxembourg","2016","LU","Geothermal",0,"LUX","Population, total","SP.POP.TOTL",582014,0
"Luxembourg","2016","LU","Hydro",1516.352,"LUX","Population, total","SP.POP.TOTL",582014,2605.35313583522
"Luxembourg","2016","LU","Nuclear",0,"LUX","Population, total","SP.POP.TOTL",582014,0
"Luxembourg","2016","LU","Other",0,"LUX","Population, total","SP.POP.TOTL",582014,0
"Luxembourg","2016","LU","Wind",101.486,"LUX","Population, total","SP.POP.TOTL",582014,174.370375970337
"Luxembourg","2016","LU","% Renewable",48.09502522,"LUX","Population, total","SP.POP.TOTL",582014,82.6355125821716
"Luxembourg","2016","LU","Total Renewable",1718.126,"LUX","Population, total","SP.POP.TOTL",582014,2952.03551804596
"Luxembourg","2017","LU","Total Renewable",1754.571,"LUX","Population, total","SP.POP.TOTL",596336,2942.2523543774
"Luxembourg","2017","LU","Other",0,"LUX","Population, total","SP.POP.TOTL",596336,0
"Luxembourg","2017","LU","Geothermal",0,"LUX","Population, total","SP.POP.TOTL",596336,0
"Luxembourg","2017","LU","% Renewable",49.64639165,"LUX","Population, total","SP.POP.TOTL",596336,83.2523806209922
"Luxembourg","2017","LU","Solar",108.462,"LUX","Population, total","SP.POP.TOTL",596336,181.880684714658
"Luxembourg","2017","LU","Nuclear",0,"LUX","Population, total","SP.POP.TOTL",596336,0
"Luxembourg","2017","LU","Conventional thermal",450.167,"LUX","Population, total","SP.POP.TOTL",596336,754.888183842666
"Luxembourg","2017","LU","Wind",234.823,"LUX","Population, total","SP.POP.TOTL",596336,393.776327439564
"Luxembourg","2017","LU","Hydro",1411.286,"LUX","Population, total","SP.POP.TOTL",596336,2366.59534222318
"Luxembourg","2018","LU","Solar",111.693,"LUX","Population, total","SP.POP.TOTL",607950,183.720700715519
"Luxembourg","2018","LU","Nuclear",0,"LUX","Population, total","SP.POP.TOTL",607950,0
"Luxembourg","2018","LU","Conventional thermal",463.132,"LUX","Population, total","SP.POP.TOTL",607950,761.792910601201
"Luxembourg","2018","LU","Geothermal",0,"LUX","Population, total","SP.POP.TOTL",607950,0
"Luxembourg","2018","LU","Hydro",1326.329,"LUX","Population, total","SP.POP.TOTL",607950,2181.64158236697
"Luxembourg","2018","LU","Total Renewable",1701.73,"LUX","Population, total","SP.POP.TOTL",607950,2799.12821778107
"Luxembourg","2018","LU","Other",0,"LUX","Population, total","SP.POP.TOTL",607950,0
"Luxembourg","2018","LU","Wind",263.708,"LUX","Population, total","SP.POP.TOTL",607950,433.765934698577
"Luxembourg","2018","LU","% Renewable",50.01534204,"LUX","Population, total","SP.POP.TOTL",607950,82.2688412533926
"Malta","2016","MT","Conventional thermal",680,"MLT","Population, total","SP.POP.TOTL",455356,1493.3370813166
"Malta","2016","MT","Other",0,"MLT","Population, total","SP.POP.TOTL",455356,0
"Malta","2016","MT","Nuclear",0,"MLT","Population, total","SP.POP.TOTL",455356,0
"Malta","2016","MT","Total Renewable",127.16,"MLT","Population, total","SP.POP.TOTL",455356,279.254034206204
"Malta","2016","MT","Wind",0,"MLT","Population, total","SP.POP.TOTL",455356,0
"Malta","2016","MT","Hydro",0,"MLT","Population, total","SP.POP.TOTL",455356,0
"Malta","2016","MT","% Renewable",15.75400168,"MLT","Population, total","SP.POP.TOTL",455356,34.5971101292176
"Malta","2016","MT","Solar",127.16,"MLT","Population, total","SP.POP.TOTL",455356,279.254034206204
"Malta","2016","MT","Geothermal",0,"MLT","Population, total","SP.POP.TOTL",455356,0
"Malta","2017","MT","Conventional thermal",1439.156,"MLT","Population, total","SP.POP.TOTL",467999,3075.1262289022
"Malta","2017","MT","Wind",0.058,"MLT","Population, total","SP.POP.TOTL",467999,0.123931888743352
"Malta","2017","MT","Hydro",0,"MLT","Population, total","SP.POP.TOTL",467999,0
"Malta","2017","MT","Solar",155.245,"MLT","Population, total","SP.POP.TOTL",467999,331.720794275201
"Malta","2017","MT","Total Renewable",155.303,"MLT","Population, total","SP.POP.TOTL",467999,331.844726163945
"Malta","2017","MT","Other",0,"MLT","Population, total","SP.POP.TOTL",467999,0
"Malta","2017","MT","Nuclear",0,"MLT","Population, total","SP.POP.TOTL",467999,0
"Malta","2017","MT","% Renewable",9.740168922,"MLT","Population, total","SP.POP.TOTL",467999,20.8123712272889
"Malta","2017","MT","Geothermal",0,"MLT","Population, total","SP.POP.TOTL",467999,0
"Malta","2018","MT","Solar",0,"MLT","Population, total","SP.POP.TOTL",484630,0
"Malta","2018","MT","Conventional thermal",1716.49,"MLT","Population, total","SP.POP.TOTL",484630,3541.8566741638
"Malta","2018","MT","Other",0,"MLT","Population, total","SP.POP.TOTL",484630,0
"Malta","2018","MT","Nuclear",0,"MLT","Population, total","SP.POP.TOTL",484630,0
"Malta","2018","MT","Total Renewable",0,"MLT","Population, total","SP.POP.TOTL",484630,0
